id,name,screen_name,location,statuses_count,friends_count,followers_count
1213004798959554560,Zazal Mamod,MamodZazal,,1,5,0
1168272672507269123,Yomero,Yomero79445155,,0,39,1
1213004139073982465,Angel Isaac,AngelIs19093837,,0,46,0
1213004999942262786,Amanda Franco,AmandaF30277905,,2,9,4
1169332286564773888,FestusJenyo,FestusJenyo,,3,638,20
1213003856004575232,Kim_Mkhe,KMkhe,,0,61,4
1210976200597753857,𝑭𝒆𝒏𝒐,VXCFI98Mcrnnssn,,0,131,3
1213002896364564480,nthatie,nthatie_khanya,,0,74,0
1212992200453177346,Andrea Zelaya Granados 🤍,azelayag,"San José, Costa Rica",17,451,14
1189408546720489472,jose thomas,josethomas111,"Miami, FL",17,88,20
885541034079531009,Utsu/鬱,Negaposii,,397,222,20
1213001729697992704,Joanna Faye,JoannaFaye10,,5,28,0
744250287917936640,Top Dawg,kelvowashere_,Black Belt ,6261,119,31
1213002662544691200,Brennan,Brennan02334500,,0,27,1
1210258556664139777,Aiman,Aiman78777919,,0,44,0
1160441948966141954,Jibrin Ishaka,JibrinIshaka2,,14,115,9
1213001561376321536,Shitty.Khalid,GabrielKhalid1,,0,29,1
1212018063710674946,张桂轲,SWVhjWbLhzkYaWd,,1,62,3
771249764,Ankit Baral,ankit_seriously,"Karnataka, India",14,101,14
1208099380642897925,antnee,antnee11,,1,18,0
4614088517,Pablo Arellano,jparcast,,1,61,2
1212867116174495749,Ndumiso Mhlongo,Ndumiso11921206,,0,17,0
1212989348376743936,Bongani,Bongani93379829,,0,179,1
1212996886526713856,Kaleb Buck,KalebBuck6,,0,58,0
3031528007,™️jered,celiojr23,+55 24,19150,2285,3366
285525782,kittichai,kittichai117,"Bangkok, Thailand",0,52,1
3031879961,Enrique Blanco,enriquewhite08,,0,48,1
1213000533960617984,Natan_X,NatanxSanchez1,,0,54,6
1212999347249377282,el nibba,dummydumbfabio,,3,4,1
808883228505305088,Daniel,Dannys_Dms,"Pendleton, OR",63,191,67
1163455516330188800,Lei Xing,LeiXing14,,1,63,3
1189492054914752512,Mahmoud Hamada,Mahmoud15171124,,11,551,5
1212997550640226304,EDUARDO PIMIENTA,EDUARDOPIMIEN13,,0,153,9
1212998510515118081,_$itooo_,LouieSitooo,,3,66,7
759045064777609216,Vicky y♡d♡v.,khiladi_asli2,worldwide ,1197,270,42
1184892087180943363,Trey,Ha_Three,,4,154,38
1212996798417006593,cyndi,cyndi49465550,,0,54,0
1207824102402084864,Jambansehat,Jambansehat1,,19,26,2
1181987006404059137,Amos Mohlaledi🕉🕉🕉,AMohlaledi,,9,465,73
1212997597905870848,mehraab gill,gill_mehraab,,0,33,8
892457551522123776,Byrne Ahrenkiel,byrne1107,"Georgia, USA",16,193,30
1212998051788255232,Diego Perez,DiegoPe24600603,,0,39,1
1137854786592747520,Andrew Nadar,AndrewNadar4,South Africa,35,207,5
1118087828653502466,Kwabena Boateng,heykwabena,"Toronto, Ontario",121,175,11
1210515548708192257,Juan Moreno,JuanMor66541799,,0,10,0
1212996623061508096,Giana,gianaalizz,,0,71,2
1212008179535503360,that 2k crackhead,Crackhead2k,,4,35,2
914054085279670272,nats,PerlasNath,,4152,303,338
1212987552883281920,Gustavo,Gustavo94184856,"Rio de Janeiro, Brasil",2,94,8
1212996205279494145,jhonatan de leon,jhonatandeleo11,,0,41,3
1089428569405702144,Bigman,Jimmy57014990,Khartoum,12,55,2
907436683859255296,Faella😎,Rafa_RG10,"Porto Alegre, Brasil",12622,722,362
1212993854304968704,Blake Feld,FeldBlake,,33,79,8
1212995469271433217,Albin,Albin58872825,,0,15,1
2397183705,Jack Mahan,mahan_jack,,560,82,181
1208750009027416067,Vishal Tikadar,VishalTikadar,"New Delhi, India",3,26,1
1212991070159589376,Jeffrey Wall,Jeffreywallx,,4,132,4
17626595,Coach D,2FrEsh4Yall,,19535,228,1868
1212993259783380992,WinThanapisitikul,WinThanapisiti1,,0,61,3
1212993884130697216,luiz,luiz91103114,,0,9,1
1212993123711778816,kobe bean,CptPatch714,,0,57,4
1212987942949380097,Elvis B,xvx03,,0,206,5
965681339746979842,Reyan,Ryhn3D,,0,85,1
1212993687644332032,andrew garcia,andrewg87202628,,0,22,2
1100612656992464896,Robs,rob91063115,Earth,3,43,4
1212990457640144896,Mack❤️,Mack21283916,,0,68,5
1183553358348599301,sem_ferias,HugoSil33562796,,38,86,3
2875659801,vira lata,dnlcampxs,lá,487,596,54
1212992098565160960,Mark,Markyboyy23,,0,22,0
1189697255009406976,monteiro,MariaCl51939405,,18,107,43
1212936260811051008,sheck,cactusjack1o1,,1,49,1
1212280097870188544,janvier_man,_Lex_weking,"Bontang, Indonesia",24,56,3
1212991019068715009,3 official,3_Official_tee,,2,12,3
1142758547983425536,Emrys Mayor Wanheda 14..,EmrysWanheda,Ghana(Oseikrom) kumasi....,70,329,13
1191517709131026432,menininha da favela,BeeaSaantoos,puta que pariu ,129,441,94
1212991183263125504,LukeRey45,LRey45,,0,22,0
984623206857228288,HΔUI RI∇ΣRΔ,rrivss,🖤✊🏻,4527,117,171
311884512,Sepide Hamidi,sepide_royal,Iran.Ahwaz,4131,1497,368
1212989384040968192,Frenz,Frenz97241547,,1,50,1
1210925116684529666,Jennifer Mann,Jennife90445870,,4,224,9
733876385903575040,Edgar Rodriguez,edgarrgar,,0,204,6
784511996645474304,Albert Boadi Wadie,Mersey_syde,,57,216,67
1194869966258032640,CED JEFFERIES,JefferiesCed,"Pageland, SC",1334,924,41
807836789771796480,Moulaye Maiga,MoulayeMaiga1,"Bronx, NY",67,33,10
1212985780513075200,Trần Mạnh Hà,TrnMnhH15,,0,29,0
1211992064595857409,Gergő Ungaris,ungaris,,0,10,0
1212985050897141761,❤️~Reddie~❤️,Evolett46866833,,0,88,3
1212985838293803008,Juju,Juju68485330,,1,97,3
1212972787180032000,Lucas,Lucas97463798,,0,60,1
1194163260632649728,이용현,yonghyeon2539,대한민국 서울,0,2,0
1127572896598020096,トロサーモン,gn3Gj5TDsSsjmxU,,47,376,21
1057414759115558918,Sofía•,sofgarcia88,Argentina,310,229,152
1212986506341580800,SusyKate,susyjay1,,0,65,5
1212983355026788352,Amber,AmberLiana3,"Chicago, IL",0,30,1
1212563161385062406,Unyot,Unyot6,,0,24,0
996322211181969408,03,CbiOL32SpX6Zv7T,,15,25,2
85467411,Tonie G/Tone Diesel,tone_diesel,"Chicago, IL",19167,460,881
1102688251465420801,Karolina Carvalho,Karolin27535849,,6,408,20
3389164841,Jossue,jossuedejesus72,,1,25,18
2331566531,きむらゆうと,eakg8625,青森,2629,316,239
1212983933073162241,RubénMuñoz_11,11Rubenmunoz,,0,30,0
1180605186965831680,kazu11,kazu1177149829,,0,67,2
1212695671033057281,Kuzma,8mameprivet8,,0,23,0
1212974881052053505,Taquan Jackson,TJackson2422,"Los Angeles, CA",1,123,8
3298699652,Itzia viridiana salm,Dante_Andrey,"Michoacán de Ocampo, México",0,42,2
160445190,Ida Sooksaman ✈️,sooksaman,"Los Angeles, CA",553,2627,531
1203001970925211649,Agente Weed 🕵🏽,agenteweed507,,6,49,0
1212984771912978432,Hncho99,hncho99,,0,22,1
2183292195,mark yang,ChiehminY,,0,18,1
1016148755920416768,L O N D I,londi_mthombeni,"Midrand, Centurion",208,2206,631
3269897251,Shamika Agtarap,shamika_uncut,"Bellinzona, Switzerland",783,37,24
1164618266817519617,Gui_-,GuiFaro23,"San Francisco, CA",1476,277,132
1212982452764831744,Jay,Jay84087225,,0,64,5
1212983823853469696,itsjonjon,itsjonjon7,,0,11,1
1212983708912779265,ShakibaEht,Shakiba64921471,,0,31,1
1212975435845259264,Ian,Ian10676013,,0,59,0
1212981405040267264,Amir al-Rubaie,AmiralRubaie3,,9,228,6
854944346872918016,Samarth Prajapati,Sam_HMEN,"Ahmadabad City, India",17,98,17
1212319688039915523,Dean,Dean60916945,,0,53,1
1212982256320434176,Julian Cruz,JulianC96851431,,0,83,1
791396265858740224,Armando Gomez Ramire,elunicoborroso,Ciudad De Mexico,208,528,18
1212982577239212039,Bre Johb,BreJohb,,0,16,0
254296116,Sass Smith,trainwithsass,"Brisbane, Queensland",655,65,9
1212927713037570048,citizenofthewrld,citizenofthewr1,,0,334,5
1242254622,Daniel Balog,Daniel_Balog81, OCTAGON ,0,104,6
1212980104759934976,ScuffiePuppie,ScuffieP,,0,50,4
1212979464805597185,saeed,saeed70219270,,0,115,6
727938026303852546,Renaynay94,Renaynay94Renee,,27,323,6
1037782609093378048,$Cabelera$🚩🥋,jnpinheiro157,"Rio de Janeiro, Brasil",190,143,82
743172300686622722,"*2D*, le gars Dudu🍃",Eduardofg5,"Maricá, Brasil",96,239,69
1196969960700104709,Code Drip # Ad 🍀🍀 | Sleeping,sodhi_vir,Speaks 🇨🇦🇫🇷 ,864,280,185
1212977664014704640,coby,coby52896261,,0,61,0
872623710179557377,IohanZN,iohan_silva,"Rio Grande do Sul, Brasil",9,13,6
3317323634,Joseph Hernandez,joerantula_,"California, USA",3,116,13
1025825504,👽,elchulo066,Cuidad de México.,5273,202,252
1185026559805145089,Estela Muniz,EstelaMuniz20,"Rio de Janeiro, Brasil",34,419,231
1212977643869458432,juan4KT,juan67270019,,3,24,12
953426844719702016,prisesas,Prisesas1567,,0,2046,21
1399463102,ぺ,yuuhei0122,,5666,751,429
2420224710,Andros Tágano,Fabiandros9,"Tijuana, BC, México.",12,53,6
736571628,hleh.m,m_hleh,,2,229,9
1244666114,Lu,Luna_Pars,,310,160,69
76098039,jason,trixsupra,,33,352,14
1212952131881226241,SJM2020,ShaneMi45108716,"Lakewood, OH",3,135,16
1212974811510530048,Lara de Leon,LaradeL19340284,,0,115,6
1212975983482925057,Campbell,Campbel24320364,,0,193,0
1102559837991272449,Patrisya🐽,pahtreeshea,,56,507,16
49991978,Ryan Walker,Rjwalk7,"Moore, OK",162,148,85
1000114127413510144,Francis Gerard Bernardo Silvera,bigboy____umarr,Mandaluyong City,5,79,1
1212924028312141825,百里玄策,SNUA88bTNKs4N8r,,7,7,1
1212974479493586947,Frances Fancher,FrancesFancher,,5,116,3
1212975462932107266,Emilyy💕,yafavvlightski6,,23,120,7
1092396296827133952,Joe,Joe76548952,,0,47,2
1158692123996303365,cjlcs10,cjlcs10,,0,14,0
1212034028146057216,Oussama Bounou,OussamaBounou4,"Tanger - Tétouan, Royaume du M",1,30,3
1110926661350912001,D.H giri Rao,DHgiriRao5,"Jamshedpur, India",981,4900,1810
974197102900166656,Shirley Shantel,shantel_shirley,,0,22,0
1204443231368429572,ZJ,ZaraRam888,,31,26,7
1125812075924742144,N.Aaruran,AaruranN,,0,422,14
1212972536234835968,Liliana López,Liliana18023565,,1,27,0
1212974464859656192,дарина,7MwiL4Qpi25zk1z,,0,19,2
1212913614673199106,Caitlin 🐇,ppolillaa,,9,275,27
1212588197449912320,Avyukt Yadav,AvyuktY,,0,12,0
1212263224336248833,jerry bumatay,BumatayJerry,,0,15,0
1199389881589522432,Rafel0g,rafel0g,México,3,58,4
1186172221426941952,Richards,Richard60555402,,6,56,6
1212972560767320064,Ali,Ali13174695,,0,15,3
1126891101170864128,Coach Lee,CoachLeeBo,,362,841,238
4745709733,Dude🐣✨,Dudelovemepls,,6,28,5
1212744652891099136,Rafaël,Rafal15809132,,1,27,0
937209992423329792,unoriginal name,gio3343,,159,511,18
1206284660709322752,udd gaye,GayeUdd,,7,430,18
1168988762568871936,grecia_,greciasidayn_,"Nuevo León, México",25,195,75
1212154353231921152,fhjd,fhjd14230161,,0,111,1
1212971585633546242,yvng qoutes,QoutesYvng,,0,29,1
1184166437595824130,LIAMLUSH420,liamlush420,"Colorado Springs, CO",11,577,14
1212506324241506304,Giovanni,Giovann45819079,,0,15,0
1212971675286814722,MaxCain,maxcainn,"Mackay, Queensland",0,46,3
2780402940,Mishima,MiSea_C,Fortnite,247,730,67
1212931122125926402,Brayden Baughn,BaughnBrayden,,4,62,5
1211646239051149312,mirai,mirai00466731,,0,11,0
409151446,⚜️LAZDEGOVIC⚜️,j_parigo,"Ile-de-France, France",841,78,8
1027030807536455680,Milo,Milo02708782,,4,152,4
1212967329660690432,valeria,valeria77265378,,0,45,9
16526462,L͛e͛x͛4͛0͛7͛ アレックス🇵🇷🇮🇹,Lex_407,"Orlando, FL",42160,190,638
1207923079596429313,Dee$,D04654142,Dade County,33,217,5
1212968178503913472,Antonio,Antonio88439501,"Denver, CO",0,92,3
1212966129095696384,Riko Isohara,RIsohara,,0,319,16
210564551,coast one,therealcoastone,usa,2836,444,118
1166514639263457283,Ernan,ernanjaimes,"Texas, USA",823,152,37
1083319297722802176,Harjodh Kharbar,Harjodh21,"Surrey, British Columbia",54,253,12
1212928129825554432,Ty3,PTO_Petrooo,,30,113,13
801791218812420097,21TUGZ CARTEL,21tugz,"Lisboa, Portugal",4401,619,63
2577625537,Alejandro Gallo,agallo20,,44,54,3
1149877284532314113,kelly elizabeth,kellyel87865392,,0,18,1
1212958821519200257,Conall,Conall43862409,"Geneva, Switzerland",0,399,15
798662144908791809,jão,joaogilc,"Rio de Janeiro, Brasil",2,95,9
784377825893584896,Zakkai smith,GETBUCKETS45,Colorado ,16,191,12
262449687,alicia,alice_rrrrr,arizona,2199,610,64
1212967379728101376,allenvick,casingtitans,,7,65,1
1212965583886512139,Abhishek Vats,Abhishe62222985,,0,54,0
972664209183006722,ashley,mamabearturk,"West Babylon, NY",56,179,7
1212634849543983104,Slv_ju 💫,ssilva_ju,"Rio de Janeiro, Brasil",127,197,20
322909171,Chels,ChelloShot,,12,219,64
1212954935341436928,GL,GL03106186,,1,2,0
1212965794914504705,Germatgod,germatgod,,0,212,4
1175089704477184001,Bruin Fleischmann,BruinFleischman,,0,124,76
1152852647789154304,Jacob,jacobmcvay_,Your Nans House,1,90,7
331552244,Harven Isaac,IsaacHarven,Kingslanding,8619,139,180
990710108375089153,•,fyebwoii,021,1514,448,79
1212961410344349697,Jacques P Jackson,JacquesPJackso1,,2,48,3
1212964688075427842,zachary,zachary04163683,,0,17,1
952928036566876160,lilgucci,zozokarma7,"Kohima, India",12,66,25
1212777688605196289,Zadar Night Half Marathon - Croatia,ZadarNightRun,"Zadar, Croatia",5,46,10
1212965362997710848,Tatenda,Tatenda07673470,,0,15,1
1212965682087727105,lullwillz 💸,willow93335488,,0,10,1
2261211154,Florcita,florencian2014,,93,85,3
1120143598517936128,Julie Simanski,SimanskiJulie,"Brambleton, VA",217,189,7
1212963705404571648,hanak,hanak73179047,,0,73,1
1212953136194715648,Brittney Terrell,Brittne43967578,,1,225,8
4278988948,lhorsud,BeauvaleSirus,"Bangkok, Thailand",0,3,0
1212961771830431744,Sierra Rees,ReesSierra,,3,167,22
1058906058486353921,Alapa stainless,ItsenoVip,"Lagos, Nigeria",1710,1763,1689
733645867622748160,Rabbit_zzZ,SanJingSORA,中国上海,39,68,9
1212961840243732485,DellyMan420,DellyMan420,Australia,1,70,2
1206843911743799301,CHRISTIAN PAUL SACAY,sacay_paul,,0,182,8
161470848,HighYellaHeifer,highyellaheifer,New Yawk,8822,352,115
1212959669062234112,Ariel Cerda,ArielCe39594000,"Guadalajara, Jalisco",0,128,5
1212963805510062080,niyah,Babii_niyah13,,1,8,1
2758642059,Mely Islas💞☺,e5b0a123a78944d,Loreto Sgo del Estero,96,477,37
1014839954482925570,Tyrone Padayachee,TyronePadayach1,"Sydney, New South Wales",5,558,18
1209145913190604800,Benyada Lowing,BenyadaL,,1,88,7
1078392907407732736,Danny,Danny72234986,"Sun Prairie, WI",0,30,0
1211581991734272000,SUNAJ💙,45Janus,,16,48,11
176907380,lizaroo,lizinsea,Mostly DC,289,120,116
1212961630851489793,Daniel,Daniel89500986,,0,9,0
3873770837,Jayme Gonzalez,_jaimegonzalezz,"Los Angeles, CA",1271,70,82
1212961642125787136,Aaron,Aaron21003617,,0,26,0
885953808471179264,ChefKwaz,Bigkwaz,,851,1030,51
1212801518174228480,Erick,Erick49791313,,0,14,0
1212962464981123072,sneaker junk@nike,JunkSneaker,,0,5,0
904876060482838528,Denise Dominguez,redpinapple14,,36,144,37
1211857282494955520,Mxthxs.eld,Hello49518443,,10,35,3
1120642028470185984,Ancel,thelifeofancel,htx,480,131,14
1212959012381085696,dakota,dakotaritter5,,0,35,1
1212960708301746176,max,max14614112,,0,35,0
809192572505751553,Frank M. Faryna,Fire38ac2,"Ellsworth, PA",18,166,27
1212930983650975744,john?,call_me_joohn,"Los Angeles, CA",2,20,0
1212954002649862146,Walyson,Walyson_11_,,0,40,12
2910552608,B R i J Gupta,djBrijz,"Pune, India",163,457,91
1212957226748350464,Daniel torres,Danielt20483249,,0,5,0
1212959510555291648,kyrie Delacruz,KyrieDelacruz,,0,45,3
1212958391833747456,@ruelasjesse2,ruelasjesse2,,2,34,7
4848822973,Gerolf Arnott,gerolf_arnott,Belgium,4,629,54
2504746506,abby,AbbyMyers__,,216,322,246
1210937322499272705,Priyashree,priyashree144,"Bengaluru, India",0,106,2
1129714128,Andie,ahoydermatey,,105,398,30
4788690744,Aditi Dey,aditi_dey55,Kingdom of Saudi Arabia,7,770,48
984115738842746880,Goalden Generation Management,GoaldenGenMgmt,,0,32,1
1212959046019403777,Isaac,Isaac98688577,,0,14,1
1212958586269126656,Nathalie lopez,XNathalie_Lopez,"Los Angeles, CA",0,84,0
1178486934118834176,jerrald jackson,JacksonJerrald,,0,1460,26
1212671750099484672,Njeehhh,njeehhh,,0,7,0
524339187,JackyKlainbaum,JackyKofficial,,10,226,29
1211303909861425154,James,James97504625,,0,59,4
1212954332183711744,ジェイク,lbSZCQ6kYPCqol5,,0,10,0
1190851626388471808,Sidharth parambath,Sidharthparamb4,TRIKARIPUR ,2,125,1
1212957953088557056,Gariaunab,gariaunab,,0,12,1
1137091440927023110,Ri3 & Ai3,DelorisKamara,,637,783,22
1349990215,natmazzu,natmazzu,"Espírito Santo, Brazil",0,25,9
1212721927443214337,Aom Thanjira,ThanjiraAom,,0,23,3
1211197248287080448,JOCKO🥀,JocKoReal1,,16,83,18
1186907665756295169,Meeko2019,meeko2019,,2,352,9
838948714400055298,Cria da 🇸🇦,Vitaoo1o,CPX DA MANGUEIRINHA 🇸🇦,5665,639,3639
1212956190105227266,Jaden O,JadenO32176193,,0,106,0
1209200767367819264,kevin paul,kevinpaul201002,,0,90,7
1112512779175559168,DGH Roy,DghRoy,,165,258,21
1178901334029783040,cristian ramirez,1cristiannn,,5,71,12
1091318043924488197,2👁‍🗨!,ElizoDJ,,342,297,40
1211403360617631744,Fred,Fredvs7356,,3,94,5
1212796655159758848,Ty Visionary,Tys_Thoughts,"New York, NY",2,108,9
483385181,iWinMEdAL🏅🥇,iAm_MEdAL,"Lagos, Nigeria",6835,1054,624
1212954813773672448,Noah Burgin,NoahBurgin2,,0,68,0
1212956152520007681,aisha,aisha34259178,,0,6,0
980855903409733632,Eleazar,Jr707gomez,"Sacramento, CA",5,111,2
1179907160991502336,Caro Beltrán,Carolina_B22,,5,41,6
885478200247296001,Marquis L. Jones,MarquisLJones1,,3821,820,81
2694843331,ぷぷぷみん🎴🎃🔥😈@ゑ民🍣,pmin30425,中华人民共和国 ,19420,1400,827
1203904326533570560,Sebastian Albino,SebastianAlbin9,,8,63,8
1211944403285053440,💀,holganzaajhames,,6,42,15
1212953496808390656,Adrian Ortiz,AdrianO77036303,,0,12,1
875926604299587584,Luis Herrera,lmhq06,"Alajuela, Costa Rica",0,277,0
1212952459200487425,mason w. snider,mason_snider21,"Oregon, USA",0,67,3
1212764817691275264,emmanuel,emmanue68855622,,1,64,2
3607688597,Gabriel,gabeejardim,"Sao Paulo, Brazil",293,98,21
766179928635219968,caiciyu,caiciyu666,,0,24,3
1212952972419719168,Ryan Zealley,ZealleyRyan,,0,91,3
1212951960665481216,issaJVdawg,JVdawg13,,1,89,0
1205239846261968896,JayKash1,Kash1Jay,,1,241,20
1211414240189284352,claire dettelbach,dett_c,,0,202,11
1003879468564299777,Jason Garcia,JasonnnKidd,San Beda University ,534,424,94
2693563629,adambickford,adambickford117,,34,510,32
1212949777769361408,Jacob,Jacob83248456,"Fort Leonard Wood, MO",8,12,0
1212951171595259905,gabriel,gabriel48479462,,0,87,0
1205875726697816069,Jason Baker,JasonBaker1121,,1,172,7
1198404210729144321,Hannah Robison,HannahRobison3,,0,38,1
573811066,Selda Polat,SeldaPolat_,Schweiz,23,10,8
1212951510822215681,Pedro,Pedro91069010,,1,34,1
1212948710553899008,Nicholas Johnson,Nichola41432966,,0,87,5
1019441046831403008,;),anxclar,morta,46,187,27
1212948797262725120,grippa,shhhhhcrippa,,12,51,3
1212949762653093888,Mariah,prettymulani,,0,27,3
968290070,Egeeeee,eqegudek,Türkiye,12,176,22
1212707454431023105,Mikaykay ✨,MikaylaSwinson,,5,294,95
1212853065289621504,Kristine Newel,kristine_newel,,3,31,2
1172342970458095621,Emy Elawady,EmyElawady1,"North Carolina, USA",12,360,9
1093393623343747072,Jaime Estrada,JaimeEs89777117,,0,131,7
1120284027355713536,Kielle,Kielle54854571,,4,68,2
1190066596087238656,Malcolm Simmons,Malcolm42942803,,2,60,1
1203228918167281664,Farias,Enzobfarias,,18,22,2
2924605475,abstractedbyjsnc,abstractedjsnc,"Manhattan, NY",89,4861,402
1212947603731537920,Cesar,Cesar35242582,Tepesocoloyo,18,111,7
1212948420001845254,Laura,884Lt,,0,60,6
1212947011235799041,Sammy Samz,SammySamz10,,1,52,5
1206254424219410433,Sofianeb_130,130Sofianeb,,1,182,4
1212945314014883842,Sole4real86,sole4real86,,0,55,6
1212944803312197632,Greg,Greg46647442,,0,25,2
1212944298779365379,Aaron Burn,AaronBy96888593,South Georgia and the South Sa,1,22,9
1212947797088980992,ItsMeJava,JavaKnowted,,1,20,1
1212892555232202752,Fabian_needs_sleep,FabianNeeds,"Lewisville, TX",1,6,1
1212943949083529219,Juan Pierre,JuanPie56609113,,0,107,8
1194060514034364417,Soldado ferido 💏🙏,Gabriel84369270,"Paris, France",129,29,26
865176794298699777,り く に し,Maro29_jp,,1440,131,24
1212946083485085707,Tristan,tap109,,10,48,16
1212944639876943874,elhelou zeina,ElhelouZeina,,0,83,1
755435894862180352,Rosé,byrosaliess,,379,23,29
1212944588853235713,Lincoln Marino,LincolnMarino,,0,26,0
1210930943080292353,Marlon,Marlon92833839,"Davao City, Davao Region",8,604,63
911384072915755008,samuel araújo,SamuelAraujoK7,Brasil,14,11,7
1210230829630345217,Karti,Karti88262281,,0,95,2
1212942039282634752,robin Lumengo,LumengoRobin,,0,81,3
1212016282930835462,Thomas propst,thomas_propst,"Moultrie, GA",5,286,76
2438284616,Ramon Rdez,ramonrdez,,284,1654,15
1075204367257649152,Gavin Kempner,GavinKempner,,3,56,2
